time,open,high,low,close,Volume,Volume MA,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label,VIX · TVC: close
1772741400,6796.2,6804.36,6796.03,6802.01,34570110,37981592.19,59.70246957970242,47.63530888465127,,,,,24.38
1772741700,6802.06,6808.19,6798.26,6805.14,35706630,37990684.49,61.55155082450893,48.86342800188778,,,,,24.07
1772742000,6805.1,6811.83,6803.16,6811.69,37362790,38045908.94,65.15485920119377,50.144945183188966,,,,,23.89
1772742300,6811.82,6817.88,6808.83,6808.83,42397520,38134095.14,62.40475164214613,51.27410465254713,,,,,23.93
1772742600,6808.99,6815.58,6806.76,6814.03,41108070,38189523.94,65.27468039076865,52.648403058489485,,,,,23.76
1772742900,6814.18,6818.82,6813.53,6814.68,43149600,38272252.04,65.62789526137803,54.25993726074507,,,,,23.57
1772743200,6814.77,6815.65,6810.43,6813.95,42916170,38357202.79,64.83033196431333,56.11492792762754,,,,,23.75
1772743500,6813.92,6819.11,6808.62,6819.11,57706820,38529711.84,67.80837587325307,58.015495080665865,,,,,23.59
1772743800,6824.93,6828.2,6817.97,6827.75,97529900,38900828.44,72.07261732858531,59.83634655530672,,,,,23.37
1772744100,6827.82,6831.76,6824.25,6830.62,233528900,39958581.79,73.33611699722455,61.55206239084354,,,,,23.38
1772744400,6830.14,6830.72,6830.01,6830.72,569794600,42689514.09,73.38130617340317,63.536863132212446,,,,,23.54
1772807400,6748.54,6752.05,6734.37,6736.84,88573177,43007534.925,27.043648539466872,62.03451081258079,,,,,27.72
1772807700,6736.78,6738.22,6716.73,6724.34,65991928,43226872.615,24.79826018260168,59.938261126800576,,,,,28.13
1772808000,6724.15,6732.96,6721.5,6722.97,57017056,43403933.595,24.55759829883891,57.681747304098906,,,,,28.03
1772808300,6723.21,6730.02,6712.8,6719.37,53624370,43548437.745,23.901192680755855,55.12451323988844,,,,,28.12
1772808600,6719.37,6732.39,6717.79,6720.56,48125000,43689820.095,24.618459189109444,52.48643526593134,,,,,27.79
1772808900,6720.4,6724.74,6711.56,6724.01,42728690,43796000.395,26.773366467854302,49.7449000706928,,,,,27.91
1772809200,6722.36,6742.38,6722.36,6739.52,50848190,43950023.195,35.67591916322965,47.835697750770194,,,,,26.76
1772809500,6740.56,6742.58,6722.46,6723.82,37962370,44030828.545,31.501048449073323,45.423295469220534,,,,,27.49
1772809800,6723.37,6744.97,6721.62,6744.65,27495540,44078742.045,41.31355506558259,43.686556883806574,,,,,26.7
1772810100,6744.95,6747.82,6740.64,6747.68,24404750,44082703.995,42.60160827524673,42.098790906016106,,,,,26.37
1772810400,6747.65,6755.9,6745.58,6754.48,36315440,44149792.795,45.4929514180683,40.504832016360055,,,,,25.89
1772810700,6754.31,6755.75,6749.44,6754.43,36136230,44198723.545,45.47481228183078,38.60498879873472,,,,,26.16
1772811000,6754.4,6762.67,6754.4,6762.2,36315210,44248466.095,48.88557617616677,36.8585215972306,,,,,25.87
1772811300,6762.17,6771.73,6761.78,6769.22,36642020,44296163.395,51.81808496058246,35.31829151060054,,,,,25.46
1772811600,6769.16,6769.16,6755.91,6760.87,32839610,44335489.295,48.27066062236092,36.83450665937869,,,,,25.96
1772811900,6760.94,6761.93,6749.32,6751.01,30014810,44364619.945,44.40487671337444,38.2349792687196,,,,,26.34
1772812200,6750.93,6750.93,6738.9,6746.01,33325560,44416088.945,42.544193664337,39.51973608054089,,,,,26.65
1772812500,6746.9,6766.65,6746.9,6762.84,33247120,44457223.745,50.12057712692147,41.39254925526701,,,,,25.84
1772812800,6763.08,6772.9,6761.39,6772.1,29914860,44475900.245,53.73541055815964,43.47233149591345,,,,,25.48
1772813100,6772.27,6773.42,6762.4,6763.05,29271580,44504438.945,49.92715597027115,45.126173603228935,,,,,25.73
1772813400,6762.89,6762.94,6755.02,6755.41,26843700,44519724.645,46.9050187525901,45.928252145326105,,,,,26.07
1772813700,6755.4,6763.2,6754.09,6761.86,27469840,44534533.745,49.67460916579942,47.226363625092254,,,,,25.91
1772814000,6762.05,6763.17,6748.33,6757.45,32212520,44573957.095,47.83725904842898,47.69234248100986,,,,,25.97
1772814300,6757.84,6759.41,6751.79,6756.7,24765780,44568405.445,47.515375348852935,48.0433258434103,,,,,25.93
1772814600,6756.97,6758.65,6747.77,6750.35,26591160,44513138.545,44.768717903514975,47.99159487808506,,,,,26.29
1772814900,6750.4,6764.51,6749.6,6763.04,25616940,44469725.245,50.87961132485832,48.37765195258703,,,,,25.65
1772815200,6763.11,6764.92,6757.92,6758.22,23461500,44442598.045,48.676633047904474,48.36272744342544,,,,,25.91
1772815500,6758.38,6769.98,6758.38,6767.41,26096420,44413714.395,52.86693454995391,48.437645271237685,,,,,25.58
1772815800,6767.53,6772.59,6759.23,6759.61,25931530,44410027.795,49.1956298290022,48.50371450028349,,,,,25.9
1772816100,6759.88,6767.05,6755.47,6763.43,25242640,44396308.095,50.99064743571911,48.97412669473669,,,,,25.91
1772816400,6763.39,6771.21,6759.87,6766.92,28657630,44391506.595,52.63711264634881,49.69504947916611,,,,,25.85
1772816700,6766.62,6766.7,6750.51,6753.73,27528400,44380548.895,46.30555277103632,49.42254773946002,,,,,26.47
1772817000,6753.71,6756.44,6750.68,6752.54,24092530,44344664.145,45.77062840090297,48.853634728227405,,,,,26.57
1772817300,6752.76,6757.22,6748.44,6757.22,25082220,44321176.445,48.300115445487954,48.73741754788575,,,,,26.33
1772817600,6757.31,6764.01,6754.62,6758.68,25158280,44284559.795,49.097790856119964,48.89404412670931,,,,,26.23
1772817900,6758.54,6758.61,6747.5,6752.15,23748220,44222703.695,45.7014474516188,48.610246861410694,,,,,26.48
1772818200,6751.91,6754.41,6750.05,6754.27,20510540,44141725.295,46.98367939126781,48.549276885899175,,,,,26.49
1772818500,6754.25,6754.32,6739.76,6742.46,24527730,44068547.845,41.15347745952039,48.09485560808971,,,,,27.13
1772818800,6742.42,6744.12,6734.27,6740.13,23536520,43944064.445,40.09633869750428,47.7611142362318,,,,,27.32
1772819100,6739.85,6747.72,6739.84,6746.83,20676440,43604700.445,44.510421252671165,47.30617208821844,,,,,27.03
1772819400,6746.75,6752.14,6744.12,6746.47,20758420,42718911.045,44.32144233791588,46.995087037504966,,,,,26.93
1772819700,6746.04,6750.67,6743.48,6744.76,19866380,40155459.445,43.379308581622595,46.31739946833845,,,,,27.06
1772820000,6744.51,6755.21,6743.62,6748.49,22555250,39871556.225,46.0721406220851,46.0942930964158,,,,,26.86
1772820300,6748.52,6757.03,6747.73,6755.28,21448060,39688473.645,50.67130904808054,46.07148321158447,,,,,26.68
1772820600,6755.18,6773.18,6753.13,6771.78,25473330,39571639.705,59.67192918070997,46.57397010689598,,,,,25.95
1772820900,6771.65,6773.12,6765.87,6771.32,22325960,39428376.555,59.34682027367919,47.505489214227616,,,,,26
1772821200,6771.42,6772.83,6763.73,6766.31,24017890,39327455.755,55.782155774086945,48.220598312312184,,,,,26.42
1772821500,6766.34,6766.77,6756.51,6759.94,21725530,39224263.605,51.54301882505238,48.45223426799536,,,,,26.69
1772821800,6759.86,6765.52,6759.08,6762.97,22052860,39077578.405,53.35870437965424,48.756585233962085,,,,,26.54
1772822100,6762.77,6762.77,6753.51,6757.44,21447520,38987077.255,49.69858309111659,49.04209492249765,,,,,26.76
1772822400,6757.44,6761.61,6756.18,6759.22,20031250,38896731.105,50.86685601346768,49.3194646812262,,,,,26.72
1772822700,6759.38,6760.43,6755.88,6760.43,21935120,38819339.905,51.688278628779734,50.07195047903044,,,,,26.83
1772823000,6760.51,6760.53,6750.81,6752.58,24153980,38749547.955,46.282281287384755,50.51380352116477,,,,,27.09
1772823300,6752.53,6756.55,6750.74,6753.69,21575910,38658298.205,47.12440716648394,50.700516800722816,,,,,27.02
1772823600,6753.73,6756.52,6752.33,6752.57,22875100,38579329.255,46.335094212046506,50.84434907744644,,,,,27.08
1772823900,6752.47,6759.65,6751.64,6758.67,22921280,38514196.005,51.13565434446875,51.398373774792596,,,,,26.83
1772824200,6758.55,6766.53,6758.09,6764.82,25800050,38487450.205,55.461464352030866,52.069039755503006,,,,,26.54
1772824500,6764.75,6765.43,6758.03,6764.14,26723620,38468375.455,54.882927401635364,52.369869637899775,,,,,26.53
1772824800,6763.76,6764.36,6754.98,6756.45,25464220,38442351.355,48.6965036965838,51.5859106747479,,,,,26.79
1772825100,6756.18,6762.98,6753.17,6762.1,24208530,38404094.805,52.89750749010772,51.12524547592137,,,,,26.61
1772825400,6762.09,6766.18,6760.95,6763.67,25388500,38379502.655,54.02411361892748,50.99967103626712,,,,,26.6
1772825700,6763.53,6765.17,6756.04,6760.45,24539400,38359896.555,51.31330350073699,50.98326279881602,,,,,26.73
1772826000,6760.2,6768.5,6759.82,6759.82,25736280,38335098.605,50.776465468816035,50.79881716232757,,,,,26.76
1772826300,6759.74,6760.37,6755.46,6758.56,22680100,38297325.355,49.65750971001484,50.79588334939174,,,,,26.87
1772826600,6758.57,6762.59,6755.69,6761.72,24398850,38277276.755,52.48549950625422,50.911500741733626,,,,,26.74
1772826900,6761.72,6763.59,6760.84,6762.89,26108360,38256127.905,53.52645557626546,51.042799095125474,,,,,26.74
1772827200,6762.82,6772.01,6762.82,6770.08,28833780,38273510.205,59.41134854151161,51.980589613277395,,,,,26.41
1772827500,6770.13,6770.74,6762.49,6762.77,26127130,38246113.855,52.1772103927998,52.34150412944281,,,,,26.65
1772827800,6762.74,6763.77,6747.58,6752.38,44392100,38331950.305,43.98016888012244,52.17329517716252,,,,,27.2
1772828100,6752.31,6756.92,6748.17,6752,36395480,38380333.355,43.70970647806307,51.642870329562115,,,,,27.27
1772828400,6751.68,6751.85,6742.17,6742.48,38015160,38441649.555,37.48958733751386,50.35916482852519,,,,,27.69
1772828700,6742.38,6742.38,6732.59,6734.5,41326620,38516570.655,33.22187116014146,48.81194652556133,,,,,28.28
1772829000,6734.68,6737.72,6729.92,6732.46,46194880,38609176.455,32.212341409587566,47.634506362204455,,,,,28.54
1772829300,6732.41,6735.5,6724.83,6734.52,53583330,38744398.055,34.38078340675841,46.31188321339379,,,,,28.59
1772829600,6734.59,6745.84,6730.95,6737.69,57467130,38911604.955,37.68426306477488,45.14475103095432,,,,,28.44
1772829900,6738.18,6743.24,6737.44,6741.6,55286160,39072370.705,41.59022753666618,44.45024560494926,,,,,28.78
1772830200,6741.64,6741.88,6731.21,6739.57,97549750,39441110.955,40.182021195242136,43.693499585408276,,,,,29.25
1772830500,6739.48,6744.85,6734.37,6738.14,231383110,40483126.505,39.17574557066121,42.94480214688301,,,,,29.67
1772830800,6739.31,6740.02,6739.31,6740.01,525859700,42995425.555,41.24779263071795,42.142108798630424,,,,,29.8
1773063000,6681.78,6688.29,6670.74,6675.16,151331742,43643962.415,18.15276085269568,39.61541631837543,,,,,30.81
1773063300,6675.2,6676.51,6658.27,6658.94,67114456,43875157.995,15.77383598846994,36.49845113601531,,,,,31
1773063600,6659.15,6659.49,6648.38,6654.66,60599912,44085141.655,15.207500871621988,33.857757598788325,,,,,31.4
1773063900,6654.8,6660.13,6645.85,6648.32,56739660,44258451.555,14.383673603601238,31.743722221893957,,,,,31.37
1773064200,6648.53,6652.37,6639.91,6642.93,49561280,44405208.405,13.703985909907772,29.600456467025726,,,,,31.54
1773064500,6643.03,6659.05,6638.59,6652.35,50292900,44556482.655,20.75211856037511,28.404922982944385,,,,,30.82
1773064800,6652.66,6669.89,6649.7,6669.57,50427430,44705445.805,31.729164418970925,28.298301072860774,,,,,30.29
1773065100,6670.07,6671.37,6641.71,6646.37,53134540,44864348.905,26.419552332768816,27.88453042451658,,,,,31.39
1773065400,6646.46,6646.63,6636.04,6643.01,48544990,45000149.555,25.747542062790444,27.267870328518864,,,,,31.58
1773065700,6643.14,6652.84,6641.09,6651.61,43165840,45109116.805,30.61246298165635,26.762741751153253,,,,,30.91
1773066000,6651.3,6667.31,6643.15,6665.3,47783060,45232077.705,37.61905137957851,26.47908631136128,,,,,30.49
1773066300,6665.02,6667,6649.72,6652.66,37016070,45306051.505,34.186564381702624,26.05083939610846,,,,,30.98
1773066600,6652.57,6663.22,6652.57,6661.82,41708420,45391975.255,38.56152897981759,26.006966782476773,,,,,30.36
1773066900,6661.91,6676.51,6660.02,6672.71,41022820,45475322.555,43.38038532141401,26.159294831812208,,,,,29.72
1773067200,6672.83,6680.28,6669.65,6680.28,41171320,45566593.755,46.52048697366757,28.1855609833102,,,,,29.49
1773067500,6680.38,6689.55,6679.71,6687.79,39590040,45662560.355,49.5120182581591,30.595431145430855,,,,,28.88
1773067800,6688.08,6693.4,6683.92,6693.4,37788800,45746434.905,51.68614761651517,33.20104877006609,,,,,28.59
1773068100,6693.51,6693.97,6684.39,6688.2,38692670,45822082.705,49.555957299293276,35.7133547483298,,,,,28.75
1773068400,6687.97,6698.08,6687.97,6696.94,35643640,45876013.555,53.05782866644494,38.52434351665388,,,,,28.4
1773068700,6697.16,6699.3,6691.4,6691.9,33731320,45930077.705,50.864959142823594,40.67526070111449,,,,,28.55
1773069000,6692.1,6700.06,6691.77,6698.45,35283010,45983341.955,53.55171643091333,42.23401441625323,,,,,28.24
1773069300,6699.15,6705.03,6696.66,6700.37,32836820,46043851.405,54.33988431360884,44.228323843456096,,,,,28.11
1773069600,6700.74,6707.21,6698.7,6706.59,30427520,46080748.955,56.8918913747305,46.45292022288038,,,,,27.92
1773069900,6706.44,6711.17,6703.11,6710.01,33397030,46138246.455,58.27286023421539,48.428662883777456,,,,,27.8
1773070200,6710.1,6710.14,6699.86,6701.01,29688940,46179174.755,53.422743505652825,49.55749803563991,,,,,28.03
1773070500,6701,6701.86,6697.75,6699.32,27702290,46202608.655,52.53845890149498,50.868347644196504,,,,,28.13
1773070800,6699.17,6700.62,6696.92,6697.97,30845850,46243009.205,51.800835999299046,51.814012431302324,,,,,28.11
1773071100,6697.86,6706.31,6696.81,6703.49,27999940,46264662.705,54.607139310437205,52.615923430518265,,,,,27.82
1773071400,6703.48,6709.55,6701.96,6708.71,26855270,46270448.405,57.14800802935565,53.375032077353126,,,,,27.53
1773071700,6708.63,6711.02,6706.07,6707.1,28071530,46285214.705,56.10488529993915,53.84595115176599,,,,,27.56
1773072000,6707.13,6713.29,6704.62,6708.93,27206120,46286021.605,57.064205765733675,54.230098162424454,,,,,27.54
1773072300,6709.16,6712.68,6708.28,6710.57,23519810,46272623.155,57.95111554133529,54.829752322570315,,,,,27.54
1773072600,6710.66,6713.36,6707.38,6711.48,23697330,46249056.305,58.46382189736509,55.215894696207464,,,,,27.5
1773072900,6711.56,6711.93,6708.22,6711.41,23026440,46217755.305,58.40482837794399,55.75445678443036,,,,,27.44
1773073200,6711.54,6717.8,6705.23,6716.48,27464910,46203246.255,61.439776348594464,56.31788963569329,,,,,27.2
1773073500,6716.57,6727.23,6715.17,6721.02,31210540,46172192.955,63.9746107284621,57.00608437961138,,,,,27.1
1773073800,6721.3,6722.2,6712.12,6720.04,27016760,46094830.505,63.01169973358819,57.44321354810122,,,,,27.03
1773074100,6720.3,6725.67,6720.2,6723.09,24666980,45997090.505,64.78804381575388,57.9085838039254,,,,,26.82
1773074400,6723.38,6731.16,6723.37,6730.88,23676740,45833525.055,68.89663055080808,59.013861450007916,,,,,26.54
1773074700,6730.85,6734.64,6730.43,6732.5,27676250,45515022.255,69.68871039327762,60.23887941370668,,,,,26.51
1773075000,6732.47,6732.8,6726.99,6727.84,23054130,44615203.655,64.59302364572771,61.1526071027373,,,,,26.63
1773075300,6727.85,6731.45,6724.81,6725,24100580,42335580.655,61.63510944330121,61.65460496937044,,,,,26.63
1773075600,6725.05,6725.41,6716.71,6720.85,25159370,41647150.715,57.49204085076986,61.679178742328595,,,,,26.83
1773075900,6720.71,6721.24,6716.1,6720.18,22074160,41444588.57,56.827889789529145,61.73082192015645,,,,,27
1773076200,6719.99,6722.18,6717.18,6718.98,22260210,41291301.205,55.589260992657266,61.62546872207957,,,,,27.24
1773076500,6719.01,6719.91,6709.71,6710.49,20215560,41119490.705,47.67232546636589,60.89126943101032,,,,,27.49
1773076800,6710.37,6710.7,6702.54,6702.54,23513940,40997878.205,41.68551510260671,59.692818945670446,,,,,27.83
1773077100,6702.56,6702.84,6699.71,6700.94,22526930,40893589.005,40.5809559588967,58.419685201452786,,,,,27.91
1773077400,6700.92,6703.09,6698.75,6700.54,26888520,40760656.605,40.29350514459942,56.90923725831028,,,,,27.81
1773077700,6700.55,6701.97,6697.05,6697.42,20171420,40634184.405,38.030662046688924,55.056098066755055,,,,,27.89
1773078000,6697.21,6699.09,6693.26,6694.72,24383410,40517235.055,36.139224211219535,53.13663552944301,,,,,28.03
1773078300,6694.65,6702.16,6694.52,6698.64,22952310,40422674.105,40.74684424587956,51.419406988737705,,,,,27.9
1773078600,6698.6,6703.94,6697.85,6703.75,20554270,40322578.655,46.19653923051428,49.797971894431,,,,,27.69
1773078900,6703.72,6704.83,6699.38,6700.33,19658330,40219039.555,43.32453850624073,47.91481675964265,,,,,27.77
1773079200,6700.3,6705.09,6700.05,6702.76,26007870,40122435.305,45.898201378871065,46.57947231201003,,,,,27.69
1773079500,6702.88,6709.26,6702.08,6702.84,25931020,40059941.155,45.985165085485036,45.46161914359459,,,,,27.68
1773079800,6702.92,6709.18,6702.27,6707.33,23837670,40007914.855,50.76829576046999,44.981351637144606,,,,,27.31
1773080100,6707.33,6714.18,6705.6,6713.64,25084950,39973183.455,56.586532276434994,44.964111814780736,,,,,26.96
1773080400,6713.82,6719.66,6708.97,6713.25,25759040,39926531.155,56.14488391732679,45.003799166542855,,,,,26.94
1773080700,6713.33,6713.88,6711.18,6713.02,24065560,39868206.455,55.86795124366954,45.58920100777883,,,,,27.07
1773081000,6712.99,6723.76,6712.49,6722.94,28354780,39847972.905,64.09412755690775,47.189816183086045,,,,,26.93
1773081300,6722.98,6724.74,6720.43,6721.5,25473060,39800538.605,62.279349597697006,48.73970144300035,,,,,26.83
1773081600,6721.55,6722.44,6719.57,6720.74,24263430,39731860.255,61.29295295719976,50.239662001043236,,,,,26.77
1773081900,6720.69,6724.38,6720.42,6721.64,23561350,39680976.355,62.05930167767521,51.955993403256535,,,,,26.85
1773082200,6721.54,6723.83,6719.62,6721.31,25151120,39639064.105,61.57788923798248,53.77304090516817,,,,,26.92
1773082500,6721.2,6721.2,6712.04,6712.79,27135910,39625832.855,50.65281600588464,54.480610316597115,,,,,27.23
1773082800,6712.87,6717.53,6711.86,6715.2,26532130,39588226.255,53.18307277689608,54.97964842705296,,,,,27.24
1773083100,6714.96,6715.84,6711.57,6715.58,26141270,39580840.705,53.58717520495979,55.71269390553289,,,,,27.22
1773083400,6715.56,6719.23,6715.47,6716.58,29505490,39590828.155,54.69541015885137,56.34106596124577,,,,,27.19
1773083700,6716.64,6746.18,6715.97,6745.5,46199870,39691952.155,74.01759321381371,58.34338225612636,,,,,26.96
1773084000,6743.87,6768.6,6742.62,6764.2,69392670,39914699.555,79.967151222006,60.42901478909322,,,,,25.91
1773084300,6764.45,6786.48,6760.65,6786.28,62037310,40094363.605,84.48473865531761,62.421743816156265,,,,,25.4
1773084600,6786.15,6796.32,6772.18,6796.17,65471700,40282110.305,86.00689686684711,64.554744741122,,,,,25.29
1773084900,6796.23,6810.44,6785.6,6808.75,67501660,40486104.705,87.66465454780976,66.82593783427487,,,,,24.96
1773085200,6808.74,6808.74,6782.75,6791.97,66702540,40672260.005,74.91566784871227,67.5989049979752,,,,,25.47
1773085500,6791.34,6796.93,6786.41,6791.79,62324460,40845947.855,74.79001856554329,68.49252420996422,,,,,25.48
1773085800,6792.44,6792.44,6781.19,6784.56,100915000,41210913.055,69.73102763446889,69.09524382976916,,,,,25.46
1773086100,6785.88,6799.54,6783.01,6796.23,245135400,42288815.055,72.91563673636402,69.87069633396122,,,,,25.09
1773086400,6796.04,6796.04,6795.89,6795.95,580304300,45017231.005,72.7179525379097,70.66641514109888,,,,,25.34
1773086700,6795.98,6795.98,6795.98,6795.98,928100,44844003.355,72.72648433099172,72.24310573574938,,,,,25.63
1773149400,6794.82,6798.96,6785.65,6788.26,120572960,45282962.055,66.9263110231906,73.22476561048471,,,,,24.31
1773149700,6788.53,6789.81,6780.98,6787.14,51583608,45347911.995,66.10264224953114,74.1187275422398,,,,,24.43
1773150000,6786.51,6788.86,6770.82,6784.47,54459928,45451566.485,64.07802580795448,74.7889143743186,,,,,24.57
1773150300,6784.51,6786.53,6776.83,6784.42,46838924,45534285.105,64.03847017714745,74.07611987169958,,,,,24.55
1773150600,6784.91,6785.11,6776.26,6776.26,38767630,45587629.105,57.7707182828317,72.49066037604426,,,,,24.7
1773150900,6775.76,6777.25,6767.65,6771.23,35955130,45619548.605,54.246177816050086,70.33076317323945,,,,,24.86
1773151200,6771.32,6773.4,6762.05,6772.55,39366490,45684716.205,55.02168977444276,68.11753409521056,,,,,24.65
1773151500,6772.86,6780.91,6759.74,6760.69,38287850,45741096.655,47.26929798889518,65.23215148385952,,,,,25.03
1773151800,6760.55,6767.61,6760.26,6766.67,34422120,45782286.005,51.01686609856951,63.525094215992176,,,,,24.72
1773152100,6766.83,6774.84,6760.57,6774.06,32855190,45819015.355,55.24950984024251,62.129343592756406,,,,,24.45
1773152400,6773.93,6785.84,6772.93,6783.11,34539310,45855275.105,59.82757548625243,61.421954153598094,,,,,24.04
1773152700,6783.16,6791.09,6783.16,6787.78,32605920,45893437.855,61.988559396486636,60.64144862932113,,,,,23.89
1773153000,6787.81,6802.24,6787.81,6800.73,35284020,45934826.905,67.24966279386999,60.25085650474687,,,,,23.46
1773153300,6801.06,6807.31,6798.55,6807.31,30368130,45955705.405,69.55541866189407,60.02435181409704,,,,,23.24
1773153600,6807.37,6813.35,6805.16,6811.73,32490020,46003562.005,71.03083498308276,60.31753209694647,,,,,23.06
1773153900,6811.7,6814.51,6808.12,6814.08,31448770,46042630.055,71.81297427753759,60.725412956089784,,,,,23.04
1773154200,6814.73,6819.23,6814.25,6819.06,29396970,46047897.255,73.44894693958412,61.3947644654919,,,,,22.84
1773154500,6819.11,6823.26,6818.67,6823.26,32155710,46067856.605,74.7784902843594,62.161908758864186,,,,,22.73
1773154800,6823.02,6828.01,6821.69,6826.03,34658850,46110928.955,75.64471222010614,63.43862261152664,,,,,22.66
1773155100,6825.97,6826.11,6816.82,6818.32,29618460,46126897.555,68.58412248551286,64.46276151648827,,,,,22.85
1773155400,6817.97,6819.31,6814.64,6815.87,29698020,46147971.855,66.46123394870077,65.27987181464955,,,,,23
1773155700,6815.88,6826.47,6815.88,6825.88,29157920,46154539.355,70.48146555550454,66.93788378369308,,,,,22.8
1773156000,6826,6827.36,6822.53,6823.47,28355170,46158192.655,68.35697655199121,68.17646310179462,,,,,22.91
1773156300,6823.6,6824.1,6821.32,6822.91,24536460,46144858.505,67.84523044066259,69.07615743039607,,,,,22.91
1773156600,6823.04,6823.44,6816.72,6816.99,26508640,46140940.755,62.516941226273445,69.2682549832547,,,,,23.06
1773156900,6817.33,6822.24,6817.33,6822.12,27289420,46144240.405,65.07650804490996,69.48882274385637,,,,,22.92
1773157200,6822.1,6830.66,6819.89,6826.8,30835450,46157431.355,67.27215271994524,69.49042916714747,,,,,22.76
1773157500,6826.69,6827.72,6820.89,6824.12,22756860,46136197.555,64.76123131540568,69.14798721382685,,,,,22.82
1773157800,6824.13,6828.55,6821.37,6821.89,21088710,46056545.155,62.66528775335014,68.55044812598882,,,,,22.95
1773158100,6821.81,6826.41,6820.92,6825.99,21939950,45996728.105,64.91365034439184,68.05763927362126,,,,,22.79
1773158400,6825.94,6825.94,6816.66,6817.86,22895700,45938356.055,57.51690868126199,66.91963654088396,,,,,23.01
1773158700,6817.74,6817.74,6809.21,6812.42,27551000,45897577.905,53.1525395461052,65.37492577386581,,,,,23.27
1773159000,6812.64,6819.45,6811.6,6817,22436810,45822948.005,56.16809648166067,63.98373893540541,,,,,23.04
1773159300,6817.06,6823.76,6814.96,6821.43,22689490,45724407.855,58.922386185270376,63.293614913959516,,,,,22.86
1773159600,6821.49,6821.66,6815.54,6818.55,22423590,45630985.455,56.4393955260835,62.577769312344,,,,,23
1773159900,6818.48,6824.23,6816.89,6818.37,23727140,45533873.155,56.27976654279127,61.56336224000734,,,,,23.08
1773160200,6818.51,6825.28,6818.51,6825.28,24171270,45440148.655,60.856723186706105,61.02762985677269,,,,,22.79
1773160500,6825.23,6828.47,6824.78,6828.14,22778700,45265508.055,62.601812081584924,60.65309997398142,,,,,22.72
1773160800,6828.23,6828.23,6824.96,6827.54,20227650,44878996.805,61.97755323807181,60.61457226053845,,,,,22.79
1773161100,6827.64,6827.73,6818.55,6821.08,17701660,43799860.605,55.55421535012036,59.93440849662492,,,,,22.92
1773161400,6821.04,6829.19,6819.79,6827.73,20189860,41051836.905,60.134546334512144,59.424579469093985,,,,,22.76
1773161700,6827.8,6828.61,6825.94,6826.2,20206710,40710004.57,58.63729509355285,58.98715545324735,,,,,22.75
1773162000,6826.15,6832.1,6825.07,6830.49,21535930,40487724.58,61.529623631575404,58.90603658740629,,,,,22.67
1773162300,6830.42,6834.72,6830.25,6832.15,20331770,40304298.15,62.61887115818897,58.742123788391794,,,,,22.58
1773162600,6831.99,6834.67,6828.49,6829.62,21589410,40144123.35,59.838039984040336,58.9079188814474,,,,,22.7
1773162900,6829.67,6838.47,6829.41,6838.35,24924160,40028119.15,65.52693245910883,59.79180408951908,,,,,22.38
1773163200,6838.33,6839.34,6835.26,6838.85,26775870,39948355.05,65.82550875629855,60.481619251993216,,,,,22.37
1773163500,6838.81,6845.08,6837.95,6844.39,27201890,39830123.55,69.02653766649306,61.20334435779483,,,,,22.24
1773163800,6844.37,6844.37,6832.54,6832.54,30456840,39792595.9,56.77622157881362,61.227403361561265,,,,,22.6
1773164100,6832.7,6833.45,6819.03,6824.4,32131150,39815773.95,50.18728074249125,60.792225804396985,,,,,23.05
1773164400,6824.58,6829.08,6822.45,6824.92,27800180,39832751.1,50.58182835202311,60.05830474477677,,,,,23.03
1773164700,6824.9,6836.16,6824.36,6833.32,24474910,39773548.45,56.56655197969809,59.62721473749914,,,,,22.66
1773165000,6833.16,6837.23,6832.56,6835.2,20966030,39697697.45,57.79837921889285,59.32870230755778,,,,,22.64
1773165300,6835.21,6835.32,6830.69,6832.98,21294130,39622592.05,55.786354614310675,59.34528368357138,,,,,22.69
1773165600,6832.9,6833.12,6829.77,6832.51,27078380,39574773.85,55.347074178379,59.003321386704734,,,,,22.66
1773165900,6832.51,6832.69,6825.65,6826.82,21631150,39518731.55,50.19401740505077,58.4002301232403,,,,,22.86
1773166200,6826.87,6831.22,6799.36,6799.36,37930710,39558311.05,33.82605648962473,56.42140389881525,,,,,23.89
1773166500,6799.02,6808.92,6789.59,6793.13,40424340,39593804.95,31.329889249428874,54.1864766196181,,,,,24.72
1773166800,6792.67,6801.13,6786.54,6796.17,36417580,39609657.25,33.89341254492962,52.33328894539591,,,,,24.37
1773167100,6796.16,6811.84,6795.93,6804.77,28557810,39602872,40.64402972326465,50.55593874997846,,,,,23.96
1773167400,6804.88,6814.42,6801.9,6808.81,25101520,39582021.7,43.55981007644608,48.96553170141757,,,,,23.93
1773167700,6808.85,6811.84,6796.94,6801.81,26084480,39578225.6,39.90226796029284,46.885226722403274,,,,,24.08
1773168000,6801.78,6805.12,6796.71,6799.73,22342410,39552588.45,38.858183033366956,45.60536682629994,,,,,24.14
1773168300,6799.63,6804.89,6797.82,6801.79,23357120,39508311.45,40.518194011562215,44.914717774090725,,,,,24.17
1773168600,6801.75,6808.8,6796.96,6800.69,25667600,39512820.55,39.89531363160787,44.15139529406106,,,,,24.12
1773168900,6800.55,6802.39,6796.09,6796.92,22767220,39493700.85,37.753203808936995,42.807584710435265,,,,,24.21
